capitalizations,POS_VB,POS_NN,POS_RB,POS_UH,POS_JJ,exclamations,questionmarks,emoji_scores,contrast,sentiment,vader_sentiment,vader_contrast,sujectivity
2,3,3,1,0,2,1,0,0,0.3125,0.3125,0.0,0.0,0.3333333333333333
4,2,3,0,0,1,0,0,0,0.8,0.8,0.4404,0.225,1.0
4,6,6,2,0,1,0,0,0,0.1,0.1,0.6757,0.217,0.45
1,2,6,1,0,1,0,0,0,0.3,0.3,0.0,0.0,0.5
1,2,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2,2,6,2,1,1,0,0,0,0.3,0.3,-0.0516,0.025999999999999995,0.5
2,2,3,0,0,1,0,0,0,0.7,0.7,0.4404,0.266,0.6000000000000001
0,0,5,0,0,1,1,0,0,0.35,0.4375,0.0,0.0,0.55
2,5,3,1,1,2,0,0,0,0.1,-0.1,-0.1531,0.065,0.25
3,6,4,0,1,2,0,0,5,0.37777777777777777,0.2833333333333333,0.872,0.281,0.6833333333333333
2,6,6,2,0,3,0,0,0,0.3125,0.3916666666666666,0.0331,0.038000000000000006,0.6583333333333333
4,6,3,2,0,1,0,0,0,0.5,0.5,-0.0772,0.014,0.5
71,1,13,1,1,0,0,0,0,0.25,0.3333333333333333,0.9287,0.37200000000000005,0.5333333333333333
2,4,3,3,0,0,0,0,0,0.25,0.25,0.0,0.0,0.3333333333333333
0,1,2,1,0,0,0,0,0,0.0,0.0,-0.0973,0.031,0.0
1,1,2,0,0,1,0,0,0,1.1,-0.04999999999999999,0.7906,0.536,0.8
4,3,5,2,0,1,0,0,0,0.9,0.55,0.9134,0.43200000000000005,0.6950000000000001
1,4,3,3,0,2,0,0,0,0.4666666666666667,-0.25,0.3612,0.056000000000000015,0.675
0,4,2,0,0,0,0,1,0,0.0,0.0,-0.3527,0.215,0.0
2,0,7,0,0,1,0,0,0,0.04999999999999999,0.275,0.1139,0.153,0.925
3,4,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,1,2,0,1,0,0,0,0.4333333333333333,0.4333333333333333,0.5106,0.248,0.7333333333333333
3,4,4,2,0,2,0,0,0,0.2142857142857143,0.2142857142857143,0.0,0.0,0.35714285714285715
0,1,5,1,0,2,0,0,0,0.225,0.2625,0.6808,0.315,0.925
2,0,3,1,0,1,0,0,0,0.16666666666666666,-0.16666666666666666,0.5267,0.298,0.16666666666666666
2,3,2,3,0,1,0,0,0,0.0,0.0,-0.4019,0.19699999999999998,0.0
9,0,12,0,0,1,0,0,4,0.16666666666666666,-0.08333333333333333,0.4588,0.15,0.19999999999999998
3,3,4,0,0,1,0,0,0,0.0,0.0,0.4215,0.213,0.0
1,2,2,0,0,2,1,0,0,0.3,0.375,0.4753,0.27899999999999997,0.75
8,7,10,0,0,2,0,0,0,0.4464285714285714,0.2261904761904762,0.7351,0.18100000000000002,0.7380952380952381
5,2,9,0,0,2,0,0,0,0.25,0.25,0.0,0.0,0.8500000000000001
3,2,6,0,0,2,3,0,11,0.25,0.3125,0.9627,0.615,0.3
12,3,10,2,0,0,0,0,0,0.8,-0.8,-0.8143,0.307,0.9
4,2,5,1,0,0,0,0,0,0.8,0.8,0.4215,0.259,0.7
1,3,5,2,0,1,0,0,0,0.29999999999999993,-0.45,-0.1531,0.091,0.7
1,4,7,2,0,2,0,0,0,0.20000000000000007,0.6666666666666666,0.9161,0.369,0.7833333333333333
0,3,2,4,0,0,0,0,0,0.7,-0.7,-0.1526,0.036999999999999984,1.0
2,1,4,0,0,5,0,0,0,0.34444444444444444,-0.1944444444444444,-0.872,0.406,0.2722222222222222
2,5,4,2,0,0,0,0,0,0.0,0.0,0.5106,0.218,1.0
14,1,7,0,0,0,0,0,0,0.5,0.5,0.5267,0.195,0.75
2,2,5,3,0,1,0,0,5,0.0,0.2,0.7076,0.14799999999999994,0.2
17,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,2,8,2,0,3,0,0,0,0.375,0.125,0.5023,0.11400000000000003,0.3333333333333333
4,5,5,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.4
3,9,6,2,0,1,0,0,0,0.03214285714285714,-0.15892857142857142,-0.3127,0.06899999999999999,0.3553571428571428
1,7,3,2,0,2,0,0,0,0.425,0.25833333333333336,0.4215,0.12300000000000001,0.27499999999999997
2,5,4,1,0,1,0,0,0,1.0,1.0,0.9413,0.59,0.3
1,1,4,0,0,1,0,0,0,0.8,0.8,0.6249,0.369,0.75
0,4,6,2,0,1,0,0,0,0.4,0.4,-0.1419,0.066,0.4
6,3,9,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4
3,5,1,2,0,1,1,0,0,0.55,0.55,0.8478,0.369,0.875
2,1,2,1,0,0,1,0,0,0.5,0.625,0.6696,0.473,0.6
2,0,4,0,0,1,0,0,0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.45454545454545453
4,1,8,0,0,0,1,0,-2,0.3125,-0.3125,-0.4574,0.222,0.5
2,3,3,1,0,0,0,0,0,0.2,0.2,0.2263,0.13699999999999998,0.4
4,4,1,2,0,2,0,0,0,0.25,0.25,0.7579,0.27699999999999997,0.3125
4,5,7,4,1,1,0,0,0,0.3,-0.3,0.5267,0.11199999999999999,0.6
2,7,3,5,0,3,0,0,0,0.5666666666666667,-0.04000000000000002,0.6761,0.15400000000000005,0.6399999999999999
1,2,3,0,0,1,0,0,0,0.7,0.7,0.4404,0.266,0.6000000000000001
1,0,3,0,0,0,0,0,0,0.31666666666666665,0.31666666666666665,0.802,0.7829999999999999,0.43333333333333335
10,4,4,0,1,2,2,0,0,0.2,0.13333333333333333,0.7081,0.21899999999999997,0.5666666666666667
1,5,3,0,0,0,0,0,0,0.0,0.0,0.3612,0.185,0.0
3,1,3,1,0,0,0,0,0,0.2,0.2,0.0,0.0,0.2
3,6,3,3,0,1,0,0,0,0.15000000000000002,-0.15000000000000002,-0.3182,0.01100000000000001,0.75
4,6,5,3,0,1,0,0,0,1.0,0.5,0.7845,0.244,0.15
4,4,5,1,0,1,0,0,0,0.30000000000000004,0.30000000000000004,0.2023,0.107,0.65
7,7,5,3,0,3,0,0,0,0.35,0.275,0.9087,0.342,0.375
1,1,2,1,0,0,0,0,0,0.8,0.8,0.4767,0.506,0.7
13,2,8,0,0,2,0,0,0,0.75,-0.25,-0.765,0.223,0.6777777777777777
11,3,7,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2,8,2,2,0,2,0,0,0,0.10833333333333334,0.42777777777777776,0.7003,0.256,0.7458333333333333
1,2,3,1,0,2,0,0,0,0.06428571428571428,0.32857142857142857,0.6369,0.244,0.5119047619047619
2,4,5,1,0,3,2,0,8,0.2583333333333333,0.595,0.9725,0.514,0.85
2,2,1,1,0,1,0,0,0,0.0,0.0,0.29600000000000004,0.09100000000000004,0.0
3,4,5,1,0,5,0,0,0,0.29999999999999993,0.6,-0.0152,0.0020000000000000018,0.7000000000000001
1,2,3,0,0,1,0,0,0,0.8,0.8,0.6249,0.369,0.75
2,3,2,3,1,1,0,0,0,0.3,0.3,0.1531,0.040000000000000015,0.5
6,1,4,2,0,0,0,0,0,0.0,0.0,-0.5267,0.253,0.0
3,3,5,2,0,3,0,0,0,0.2404761904761905,0.3371428571428572,0.8519,0.368,0.45714285714285713
2,3,1,1,0,1,0,0,0,0.7,0.7,0.743,0.5489999999999999,0.6000000000000001
1,2,2,1,0,1,0,0,0,0.2,0.4,0.8307,0.565,0.4
6,2,7,1,0,1,1,0,0,0.525,0.3625,0.7193,0.215,0.7
1,1,5,2,0,2,0,0,0,0.35000000000000003,0.35000000000000003,0.7351,0.307,0.7
2,4,2,2,0,2,2,0,0,0.45,-0.3333333333333333,-0.7494,0.239,0.85
51,3,4,2,0,1,1,0,0,0.575,-0.11666666666666665,0.2942,0.087,0.6666666666666666
12,1,5,3,0,3,0,0,0,0.13636363636363635,0.13636363636363635,0.2732,0.12300000000000001,0.5
4,2,8,0,0,3,0,0,0,0.25,0.16666666666666666,-0.5815,0.153,0.4083333333333334
3,4,2,2,0,1,0,0,0,1.6,0.0,0.3384,0.11,0.95
3,5,6,0,0,4,0,0,0,0.5318181818181817,0.34545454545454546,0.4404,0.11599999999999999,0.4515151515151516
4,3,5,1,0,2,0,0,-2,0.425,0.425,0.7269,0.307,0.7694444444444444
4,4,8,2,0,1,1,0,5,0.2,0.2,0.8849,0.22800000000000006,0.7000000000000001
1,2,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,2,6,2,0,1,0,0,0,0.4,-0.4,0.2023,0.10099999999999999,0.6
35,7,4,1,0,2,1,0,0,0.3541666666666667,0.3541666666666667,0.9679,0.365,0.6166666666666666
3,6,6,2,0,3,0,0,-4,0.0,0.0,0.0258,0.003000000000000003,0.1
1,4,3,2,0,0,0,0,0,0.07222222222222223,0.07222222222222223,0.5267,0.239,0.5194444444444445
2,6,1,1,0,1,0,0,0,0.16666666666666666,-0.16666666666666666,-0.1419,0.094,0.16666666666666666
1,1,2,0,0,0,0,0,0,0.0,0.0,0.7096,0.457,0.0
0,3,1,2,0,0,0,0,0,0.5,0.5,-0.3412,0.231,0.5
4,6,5,2,0,1,1,0,0,0.1875,-0.1875,0.0,0.0,0.5
6,1,3,0,0,0,0,0,0,0.0,0.0,0.1027,0.18899999999999997,0.0
6,3,5,0,0,1,1,0,0,0.7083333333333333,0.06770833333333334,0.4122,0.101,0.7083333333333333
1,0,3,0,0,3,0,0,0,0.09999999999999998,0.25,0.7003,0.42,0.45
4,2,7,0,0,1,0,0,0,0.0,0.0,0.0772,0.08,0.0
4,7,7,2,0,5,1,0,0,0.64375,-0.15416666666666667,-0.8024,0.208,0.6749999999999999
1,2,8,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,3,1,0,0,0,0,0,0.0,0.0,0.3612,0.161,0.0
0,3,1,0,0,0,0,0,0,0.0,0.0,-0.0772,0.02699999999999997,0.0
13,4,3,2,0,1,0,0,0,0.0,0.0,0.5719,0.251,0.375
1,5,4,3,0,3,0,0,0,0.4500000000000001,0.5,0.9182,0.406,0.6
1,3,3,0,0,1,0,0,0,0.5,0.5,0.0,0.0,0.5
3,2,6,1,0,0,1,0,0,0.3,0.1,0.6114,0.266,0.19999999999999998
0,3,2,1,0,1,0,0,0,0.5,0.4500000000000001,0.4404,0.244,0.7
1,2,1,1,0,0,0,0,-2,0.5,0.5,0.6522,0.34,0.6
6,2,4,1,0,1,1,0,0,0.7,0.875,0.7644,0.375,0.6000000000000001
1,0,2,0,0,1,0,0,0,0.45,0.45,0.8979,0.922,0.6
1,3,5,4,0,1,0,0,0,0.4,0.5,0.7384,0.324,0.55
0,4,2,3,0,0,0,0,0,1.0,0.0,-0.1531,0.03,0.7
5,3,6,2,0,3,1,0,0,0.290625,-0.006249999999999978,-0.8437,0.419,0.7833333333333333
2,4,4,1,0,2,0,0,0,1.6,-0.3666666666666667,-0.6486,0.15300000000000002,0.8333333333333334
0,1,1,0,0,1,0,0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5357142857142857
5,5,3,2,0,2,0,0,0,0.037500000000000006,0.0775,0.6705,0.265,0.4375
6,7,5,1,0,0,0,0,0,0.0,0.0,-0.2732,0.037000000000000005,0.0
5,4,2,1,0,2,0,0,0,0.0,0.0,0.2732,0.102,0.8
7,5,8,1,0,1,1,0,0,0.0,0.0,-0.5838,0.12300000000000001,0.0
1,1,0,3,0,1,0,0,0,0.5142857142857143,0.5428571428571429,0.6808,0.6509999999999999,0.6428571428571428
0,3,4,2,0,2,0,0,0,0.0,0.0,0.1002,0.017,0.0
0,4,6,1,0,5,0,0,0,0.002142857142857113,0.5985714285714286,0.8748,0.289,0.771904761904762
15,1,9,0,0,0,0,0,0,1.0,1.0,0.6249,0.22699999999999998,1.0
1,1,5,4,0,0,0,0,0,0.1,-0.1,-0.7351,0.215,0.2
0,5,3,2,0,1,0,0,0,0.6,0.6,-0.7351,0.27899999999999997,1.0
8,3,3,0,0,0,0,0,0,0.2,-0.2,-0.3885,0.095,0.8
5,4,5,1,0,2,0,0,0,0.175,0.11666666666666665,-0.6808,0.16699999999999998,0.5166666666666667
0,1,2,3,0,0,0,0,5,0.25,0.25,0.7003,0.237,1.0
0,4,3,0,0,0,0,0,0,0.0,0.0,0.5106,0.292,0.0
3,4,4,3,0,1,0,0,0,0.5,0.5,-0.128,0.01999999999999999,0.6
7,3,1,2,0,0,0,0,0,0.0,0.0,-0.3875,0.193,0.0
4,3,9,1,0,2,0,0,20,0.05,-0.05,0.9349,0.214,0.4
6,4,8,1,0,2,0,0,0,0.0,0.5,0.7845,0.2,0.8
3,8,4,3,0,2,0,0,0,0.35,0.35,0.743,0.226,0.65
1,2,4,4,0,2,0,0,0,0.25,0.18333333333333326,0.7698,0.32299999999999995,0.5055555555555555
1,1,1,1,0,0,0,0,0,0.2,0.2,0.0,0.0,0.2
1,1,2,0,0,0,0,0,0,0.0,0.0,-0.1531,0.242,0.0
20,4,5,0,0,0,0,0,0,0.3,0.3,0.0387,0.007000000000000006,0.1
2,1,3,1,0,0,0,0,0,0.0,0.0,0.6369,0.276,0.0
5,5,9,0,0,1,0,0,34,0.4,0.4,0.9670000000000001,0.25,0.55
1,7,4,0,0,2,0,0,0,0.2,0.43333333333333335,0.6486,0.13400000000000006,0.39999999999999997
1,2,3,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
6,5,6,1,0,1,0,0,0,0.35,0.35,0.8481,0.35100000000000003,0.4
1,3,3,5,0,2,0,0,0,0.1875,-0.1875,-0.5106,0.18,0.25
1,1,6,1,0,2,0,0,0,0.2,0.6333333333333333,0.8126,0.433,0.6333333333333333
4,3,3,2,0,2,0,0,0,1.0,1.0,0.7065,0.348,1.0
1,3,3,2,0,1,0,0,0,0.4,-0.4,0.5448,0.16500000000000006,0.6
0,4,1,2,0,0,0,0,0,0.13333333333333333,0.2,0.9042,0.483,0.45
2,5,2,3,0,0,0,0,0,0.0,0.0,0.2263,0.106,0.7
3,3,5,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0
3,3,5,2,0,1,0,0,0,0.0,0.0,0.5598,0.16699999999999998,0.0
5,3,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,6,5,1,0,1,0,0,0,0.2,-0.6,-0.9568,0.37200000000000005,0.875
1,3,5,3,0,0,0,0,0,0.008333333333333331,0.008333333333333331,0.7822,0.335,0.6416666666666666
1,4,4,0,1,0,1,0,0,0.0,0.0,0.4574,0.214,0.0
3,3,6,0,0,2,1,0,0,0.4,0.4,0.8398,0.391,0.9
0,2,2,0,0,1,0,0,0,0.8,0.8,0.6249,0.255,0.75
3,3,4,1,0,0,0,0,0,0.7,0.7,0.5574,0.205,0.2
1,2,4,2,0,2,0,0,0,1.0,0.3333333333333333,0.6249,0.22699999999999998,0.5083333333333333
9,0,6,0,0,0,0,0,0,0.05,0.05,0.0,0.0,0.625
3,2,2,1,0,0,0,0,0,0.5,0.25,0.6369,0.512,0.3
1,4,1,5,0,3,0,0,0,0.0,0.20000000000000004,0.0,0.0,0.20000000000000004
3,3,3,0,0,3,0,0,0,0.5,0.5,0.0,0.0,0.5
2,2,1,1,0,1,0,0,0,0.2,-0.2,0.4067,0.212,0.8
2,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,1,2,0,1,0,0,3,1.2,0.4,0.7579,0.3140000000000001,0.8
1,2,6,2,0,3,0,0,0,0.1464285714285714,0.1464285714285714,-0.4939,0.133,0.3339285714285714
2,2,6,2,0,2,0,0,0,0.0,0.5,0.836,0.37200000000000005,0.5
1,3,0,2,0,0,0,0,0,0.2,0.2,0.3818,0.375,0.2
3,5,4,1,0,2,0,0,0,0.0,0.5,0.8402,0.272,0.4333333333333334
9,5,5,3,0,1,0,0,0,0.1875,-0.1875,-0.6418,0.182,0.25
2,3,4,1,0,0,1,0,0,0.25,-0.2625,-0.7901,0.231,0.5
105,4,26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,4,1,0,0,0,0,1,0.0,0.0,0.7796,0.41600000000000004,0.0
1,5,4,1,0,0,0,0,0,0.3,0.3,0.5267,0.20600000000000002,0.1
4,2,6,0,0,2,0,0,0,0.25,0.25,0.4404,0.139,0.3333333333333333
3,3,8,2,0,0,0,0,0,0.0,0.0,0.5667,0.177,0.0
5,5,5,0,0,0,0,0,0,0.0,0.0,0.6369,0.366,0.0
4,3,7,0,0,1,0,0,0,0.125,-0.125,0.4939,0.127,0.375
1,2,0,1,0,1,0,0,0,0.375,0.375,0.5574,0.375,0.75
1,1,3,3,0,1,0,0,0,0.8,0.4,0.8122,0.514,0.5
4,1,4,2,0,1,0,0,0,0.425,0.08333333333333333,-0.204,0.04300000000000001,0.5333333333333333
5,3,3,1,1,0,0,0,0,0.4,-0.4,-0.3182,0.12300000000000001,0.7
5,1,4,2,0,0,1,0,0,0.0,0.0,0.4574,0.272,0.5
6,2,4,0,0,1,0,0,0,0.6999999999999998,-0.6999999999999998,-0.7717,0.42700000000000005,0.6666666666666666
1,5,4,2,0,2,0,0,0,0.1875,-0.1875,-0.8126,0.402,0.75
2,3,4,2,0,1,0,0,0,0.0,0.0,-0.29600000000000004,0.145,0.0
0,2,4,1,0,1,0,0,0,1.2,-0.09999999999999998,0.4019,0.1,0.75
6,6,2,4,0,1,0,0,0,0.04999999999999999,-0.04999999999999999,-0.0258,0.037000000000000005,0.4
4,2,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
18,5,7,3,0,2,0,0,0,0.15000000000000002,-0.15000000000000002,-0.4588,0.111,0.6
6,3,6,1,0,0,1,0,0,0.0,0.0,0.5093,0.248,0.0
6,4,2,3,0,1,0,0,0,0.10714285714285714,-0.10714285714285714,-0.0891,0.064,0.6428571428571429
3,4,4,1,0,1,0,0,0,0.8,0.8,0.6249,0.163,0.75
5,4,6,0,0,0,0,0,0,0.0,0.0,-0.29600000000000004,0.099,0.0
2,2,4,0,0,1,0,0,0,0.0,0.0,-0.5859,0.297,0.0
13,0,10,0,0,1,0,0,0,0.4,0.2,0.5106,0.20199999999999999,0.4
1,4,6,3,0,3,0,0,0,0.18333333333333326,0.11,-0.4767,0.124,0.45
1,5,2,5,0,1,0,0,0,0.5055555555555555,0.18148148148148147,0.2177,0.03599999999999999,0.6296296296296297
1,4,6,1,0,0,0,0,0,0.5,0.5,0.8126,0.28,0.6
1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,4,4,2,0,2,5,0,0,0.2586263020833333,-0.3362087673611111,0.575,0.223,0.5111111111111112
2,2,3,1,0,1,1,0,0,0.0,1.0,0.8655,0.42,0.3
7,2,7,1,0,2,1,0,11,0.95,0.275,0.8767,0.381,0.5
3,3,2,0,0,0,0,0,0,0.0,0.0,-0.25,0.125,0.0
5,1,6,1,0,2,0,0,0,0.3125,0.3125,0.624,0.239,0.6625
3,2,3,1,0,2,0,0,0,0.65,0.033333333333333326,0.5106,0.248,0.39999999999999997
2,4,3,0,0,3,1,0,4,0.09999999999999998,0.45,0.8718,0.368,0.8
9,1,5,3,0,0,0,0,-1,0.0,0.0,-0.1655,0.121,0.0
0,4,8,5,0,3,0,0,0,0.03333333333333333,0.025,0.2732,0.077,0.325
1,3,1,4,0,1,0,0,0,0.23076923076923075,-0.23076923076923075,-0.7362,0.408,0.7692307692307692
3,4,5,2,0,1,0,0,4,0.7,-0.15,-0.6645,0.223,0.7833333333333333
0,1,1,2,0,2,1,0,0,0.17222222222222225,0.09027777777777776,0.3595,0.263,0.6444444444444445
4,3,4,0,0,2,0,0,0,0.025000000000000026,0.1875,0.0,0.0,0.5125000000000001
2,2,3,0,0,0,0,0,0,0.0,0.0,0.8741,0.521,0.0
5,4,5,1,0,2,2,0,0,1.0,1.0,0.8784,0.419,0.3
1,3,5,3,0,1,0,0,0,0.35,0.35,0.1513,0.096,0.75
12,3,12,1,0,1,0,0,2,0.8,-0.8,-0.7131,0.138,0.9
2,5,4,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,0,4,0,0,0,0.2,0.1,0.0,0.0,0.3625
3,2,5,4,0,2,0,0,0,0.0,0.75,0.7455,0.27399999999999997,0.95
1,3,2,0,0,1,0,0,0,0.5,-0.5,0.765,0.349,1.0
5,1,6,1,0,2,0,0,3,0.5,0.7333333333333334,0.9201,0.593,0.8333333333333334
12,5,6,4,0,1,0,0,0,0.41,0.41,0.6562,0.134,0.5399999999999999
2,4,7,3,0,1,0,0,0,0.0,0.0,-0.3612,0.106,0.0
3,2,3,1,0,2,0,0,-7,0.0,0.0,-0.2901,0.22399999999999998,0.0
5,2,5,1,0,1,1,0,0,0.0,0.0,0.6788,0.271,0.0
2,4,3,2,0,1,0,0,4,0.625,0.1875,0.8658,0.34600000000000003,0.4875
2,3,6,1,0,1,0,0,0,0.5125,0.008333333333333323,-0.6031,0.16,0.6083333333333333
2,8,4,3,0,0,0,0,0,0.4,-0.2,-0.2724,0.075,0.39999999999999997
2,3,4,0,0,2,1,0,0,0.5,0.5,0.1007,0.021000000000000005,0.8888888888888888
1,1,5,0,0,0,0,0,15,0.0,0.0,0.7472,0.126,0.0
1,2,2,1,0,1,0,0,0,0.6,0.6,-0.1531,0.049000000000000016,1.0
1,5,6,4,0,2,1,0,0,0.1738095238095238,0.1595238095238095,0.5687,0.198,0.20476190476190478
1,2,1,0,0,1,0,0,0,0.7,-0.7,-0.5267,0.45899999999999996,0.2
1,2,3,1,0,2,0,0,0,0.08571428571428574,-0.7571428571428571,-0.5423,0.33299999999999996,0.8785714285714286
2,5,2,1,0,0,0,0,5,0.0,0.0,0.4939,0.153,0.0
1,1,4,0,0,1,0,0,0,0.1555555555555556,-0.1555555555555556,0.0,0.0,0.2888888888888889
1,2,5,0,0,1,0,0,0,0.7,-0.7,-0.1027,0.017,0.9
4,5,7,2,0,0,0,0,0,0.1,0.05,-0.457,0.134,0.75
10,0,4,0,0,0,0,0,0,0.35,0.35,0.6486,0.57,0.825
6,3,6,2,0,0,0,0,0,0.2,-0.30000000000000004,-0.6705,0.209,0.2
1,3,3,3,0,1,0,0,0,1.0,0.30000000000000004,0.10099999999999999,0.01999999999999999,0.9
2,3,4,1,0,1,0,0,0,0.325,0.4166666666666667,0.4215,0.203,0.41111111111111104
1,3,1,1,0,2,0,0,0,0.5,0.75,0.6369,0.318,0.4625
1,3,5,2,0,1,0,0,0,0.5,0.25,0.6365,0.27899999999999997,0.25
10,6,4,1,0,1,0,0,0,1.0,1.0,0.836,0.28500000000000003,1.0
3,3,5,2,0,1,0,0,0,0.0,0.0,0.7135,0.316,0.0
2,4,3,0,0,1,0,0,0,0.35,-0.35,-0.3624,0.059000000000000025,0.8
6,2,8,0,0,4,0,0,0,0.04999999999999993,-0.325,0.1012,0.012999999999999998,0.5
6,7,5,2,0,0,0,0,0,0.4875,-0.55625,-0.7351,0.22,0.79375
1,3,5,1,0,0,0,0,0,0.3666666666666667,0.3666666666666667,0.4019,0.172,0.7000000000000001
1,1,1,2,0,1,0,0,0,0.6,0.3,0.4754,0.382,0.5
7,2,3,1,0,0,1,0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5357142857142857
4,6,3,5,0,2,0,0,0,0.22291666666666665,-0.09479166666666666,0.0134,0.0020000000000000018,0.2885416666666667
10,4,11,1,0,3,0,0,0,0.125,0.08333333333333333,0.0,0.0,0.11666666666666665
1,3,4,0,0,1,0,0,0,0.5,-0.5,-0.6428,0.255,0.8500000000000001
1,2,3,1,0,2,0,0,0,1.0,1.0,0.6369,0.244,0.3
7,6,3,3,0,2,0,0,0,0.3333333333333333,-0.16666666666666666,-0.1779,0.07200000000000001,0.35833333333333334
2,5,3,6,0,0,0,0,0,0.3928571428571429,0.3928571428571429,0.5267,0.145,0.7678571428571428
2,5,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,4,1,1,1,1,0,0,0,0.6,0.6,0.6546,0.327,1.0
15,1,5,1,0,1,0,0,0,1.0,1.0,0.6369,0.231,0.3
1,4,4,3,0,1,0,0,0,1.5,0.25,0.5994,0.16699999999999998,0.4833333333333333
6,1,7,1,0,1,0,0,0,0.0,0.0,0.6289,0.255,0.125
0,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,3,10,2,0,0,0,0,0,0.2,-0.2,-0.1449,0.016000000000000014,0.0
4,3,4,1,0,2,0,0,0,0.375,0.375,-0.0516,0.07,1.0
1,2,3,1,0,1,0,0,0,0.5416666666666666,0.10416666666666667,0.4005,0.23,0.4583333333333333
1,5,5,2,0,2,0,0,0,0.052083333333333336,0.052083333333333336,-0.8002,0.33899999999999997,0.7625000000000001
2,2,0,1,0,0,0,0,0,0.5,0.5,0.6557,0.434,0.75
4,5,6,2,0,2,0,0,0,0.125,0.11666666666666665,0.3612,0.102,0.3499999999999999
2,3,4,3,0,3,0,0,0,0.2,-0.2,-0.3252,0.109,0.35
39,0,9,0,0,0,0,0,0,0.8,0.8,0.6249,0.33899999999999997,0.75
1,3,0,3,0,1,0,0,0,0.6,-0.3,-0.2023,0.11500000000000002,0.5
4,7,4,4,0,1,0,0,0,0.0,0.0,-0.7472,0.23199999999999998,0.0
19,2,15,1,0,0,1,0,-10,0.5,0.15000000000000002,-0.6588,0.152,0.625
2,1,3,0,0,0,0,0,-3,0.0,0.0,-0.6808,0.483,0.0
2,3,4,0,0,1,0,0,-2,1.0,-1.0,-0.3612,0.018000000000000016,1.0
2,3,3,1,0,2,0,0,0,0.2,0.30000000000000004,0.6249,0.254,0.5
2,6,3,3,0,1,0,0,0,0.06666666666666665,-0.06666666666666665,-0.1877,0.077,0.6
0,3,2,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
4,0,8,1,0,1,0,0,0,0.8,0.8,0.6249,0.24,0.75
4,4,5,3,0,3,0,0,0,0.2,-0.2,0.4019,0.07799999999999999,0.95
2,2,4,3,0,2,0,0,0,0.11818181818181818,0.11818181818181818,-0.128,0.09699999999999999,0.32727272727272727
2,5,2,2,0,1,0,0,0,0.2,0.2,-0.3244,0.064,0.4
2,0,2,1,0,1,1,0,0,0.8,1.0,0.6114,0.5710000000000001,1.0
2,0,3,1,0,0,0,0,0,0.0,0.0,0.6166,0.502,0.5
8,3,5,1,0,1,0,0,0,0.0,0.0,-0.5106,0.14800000000000002,0.0
0,2,3,0,0,1,0,0,0,1.3,-0.15000000000000002,-0.5346,0.18,0.75
19,2,6,1,0,1,0,0,0,0.7142857142857143,-0.7142857142857143,-0.8877,0.5379999999999999,0.8571428571428571
0,3,3,2,0,0,0,0,0,0.8,-0.8,0.25,0.04599999999999999,0.9
1,2,5,0,0,1,0,0,0,0.5,0.5,0.0772,0.115,0.5
5,6,9,1,0,2,0,0,0,0.575,-0.00833333333333334,0.5927,0.14300000000000002,0.5499999999999999
2,3,4,1,0,6,0,0,0,0.32916666666666666,0.0861111111111111,0.25,0.08800000000000001,0.37777777777777777
8,0,8,0,0,0,1,0,0,0.1,0.0625,-0.4714,0.235,0.5
1,2,3,1,0,0,0,0,0,0.0,0.0,-0.4215,0.259,0.0
0,2,26,1,0,3,0,0,0,0.5,0.5,0.9991,0.7659999999999999,0.15
0,5,2,2,0,0,0,0,0,0.0,0.0,-0.4404,0.162,0.0
3,5,7,0,0,1,0,0,0,0.5,0.5,0.743,0.24,0.55
1,0,2,0,0,1,0,0,0,0.20000000000000007,0.7,0.7845,0.725,0.8333333333333334
3,1,7,0,0,3,0,0,5,0.5363636363636364,-0.13181818181818186,0.4404,0.087,0.6772727272727272
1,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,8,6,3,0,0,0,0,0,0.2,-0.2,-0.1935,0.053999999999999986,0.0
